Sbjct Cd,Catalog Nbr,Class Section Cd,Course Title ,Instructor Name,Start,End,Day,Student
CSCI-SHU,11,5,Introduction to Computer Programming,"Simon,Daniel Bowman",3:15 PM,5:05 PM,T,"8,987"
CSCI-SHU,11,5,Introduction to Computer Programming,"Simon,Daniel Bowman",3:15 PM,5:05 PM,T,"6,605,652"
CSCI-SHU,11,5,Introduction to Computer Programming,"Simon,Daniel Bowman",3:15 PM,5:05 PM,T,"3,089,348"
CSCI-SHU,11,5,Introduction to Computer Programming,"Simon,Daniel Bowman",3:15 PM,5:05 PM,T,"2,569,965"
CSCI-SHU,11,5,Introduction to Computer Programming,"Simon,Daniel Bowman",3:15 PM,5:05 PM,T,93
CSCI-SHU,11,5,Introduction to Computer Programming,"Simon,Daniel Bowman",3:15 PM,5:05 PM,T,"83,530"
CSCI-SHU,11,5,Introduction to Computer Programming,"Simon,Daniel Bowman",3:15 PM,5:05 PM,T,"80,766"
CSCI-SHU,11,5,Introduction to Computer Programming,"Simon,Daniel Bowman",3:15 PM,5:05 PM,T,444
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"2,853,728"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"6,306,772"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"60,627"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,202
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"6,880,645"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,69
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"6,958,285"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"5,448,920"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"508,872"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"9,773"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"4,225"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"3,054,783"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"2,246,655"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"4,298,360"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"320,628"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"743,268"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"2,353,893"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"3,742,294"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"55,200"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"26,326"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"75,589"
CSCI-SHU,11,13,Introduction to Computer Programming,"Marin,Olivier Gilles",3:15 PM,5:05 PM,T,"785,222"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"5,376,365"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"309,440"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,947
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"2,086,090"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"3,872,649"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"34,023"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,5
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,692
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"9,257,276"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"3,667"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,89
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"6,289"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"9,866,329"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"597,567"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"6,773,864"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,969
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"358,498"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"6,984"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"878,955"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,960
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"8,870,827"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"9,079,240"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"4,002,800"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"5,436,858"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"8,964,006"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,390
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"9,460,472"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"832,432"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,"2,606"
CSCI-SHU,101,1,Introduction to Computer Science,"Zhang,Zheng",3:15 PM,5:05 PM,T,57
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"6,963"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"54,407"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"7,576,743"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"2,988"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"3,984,003"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,596
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"62,883"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"397,042"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"4,638,559"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"26,345"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"2,090"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"6,847,560"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"7,327,836"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"969,520"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,50
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"7,327,980"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"8,593"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"6,837,345"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"684,866"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"5,837,052"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"809,896"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"6,020,094"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"5,333,942"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"3,069,989"
CSCI-SHU,101,3,Introduction to Computer Science,"Fu,Yingzhuo",8:45 AM,10:35 AM,T,"9,587"
CSCI-SHU,101,5,Introduction to Computer Science,"Fu,Yingzhuo",3:15 PM,5:05 PM,T,"3,545,535"
CSCI-SHU,101,5,Introduction to Computer Science,"Fu,Yingzhuo",3:15 PM,5:05 PM,T,"4,563,024"
CSCI-SHU,101,5,Introduction to Computer Science,"Fu,Yingzhuo",3:15 PM,5:05 PM,T,478
CSCI-SHU,101,5,Introduction to Computer Science,"Fu,Yingzhuo",3:15 PM,5:05 PM,T,"2,733,983"
CSCI-SHU,101,5,Introduction to Computer Science,"Fu,Yingzhuo",3:15 PM,5:05 PM,T,"7,268,838"
CSCI-SHU,101,5,Introduction to Computer Science,"Fu,Yingzhuo",3:15 PM,5:05 PM,T,"7,633,088"
CSCI-SHU,101,5,Introduction to Computer Science,"Fu,Yingzhuo",3:15 PM,5:05 PM,T,91
CSCI-SHU,101,5,Introduction to Computer Science,"Fu,Yingzhuo",3:15 PM,5:05 PM,T,"6,803,725"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"5,497,383"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"208,078"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"5,697,308"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"4,065,002"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"2,295,875"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"5,450,605"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"95,658"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"8,484"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"9,399,566"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"59,203"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"650,720"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"6,826,830"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,689
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"3,545,008"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"24,686"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"77,979"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"2,650,055"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"27,805"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"807,276"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"9,866,329"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"25,323"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"8,043,406"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"7,770,869"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"66,562"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"6,984"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"7,532,949"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"2,762,454"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"7,984,372"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"4,808,863"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"8,076,842"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"32,439"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"987,494"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,736
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"9,460,472"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"9,655,684"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"569,968"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"6,547"
CSCI-SHU,210,1,Data Structures,"Dey,Ratan Kumer",8:45 AM,10:35 AM,T,"68,055"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"5,806"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"5,806"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,569
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,569
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"5,497,383"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"5,497,383"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"5,697,308"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"5,697,308"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"225,586"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"225,586"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"7,773"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"7,773"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"875,559"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"875,559"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"5,450,605"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"5,450,605"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"5,029,482"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"5,029,482"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"528,050"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"528,050"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,553
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,553
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"848,829"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"848,829"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"44,673"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"44,673"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"88,694"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"88,694"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"7,268,838"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"7,268,838"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"2,259"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"2,259"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"5,569,699"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"5,569,699"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"64,482"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"64,482"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,829
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,829
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"6,887"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"6,887"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"2,967,030"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"2,967,030"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"2,762,454"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"2,762,454"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,576
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,576
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,"6,984,636"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,"6,984,636"
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",1:15 PM,2:30 PM,F,729
CSCI-SHU,213,1,Databases,"Dey,Ratan Kumer",5:15 PM,6:30 PM,T,729
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"9,988"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"5,448,724"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"5,253,404"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"225,586"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"5,029,482"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"848,829"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,923
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"3,362"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,649
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"3,352"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"5,092,274"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"9,430,746"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"2,259"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"5,569,699"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,7
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"64,482"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"9,037,640"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"9,849,274"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"2,967,030"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"4,327,962"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"6,984,636"
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,729
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,894
CSCI-SHU,220,1,Algorithms,"Hartman,Irith",3:15 PM,4:30 PM,TR,"83,340"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"5,253,404"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"9,945,573"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,965
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"7,903,238"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"5,450,605"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"59,203"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"6,972,098"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"44,673"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,377
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"5,092,274"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,608
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"568,080"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,726
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"8,582"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,397
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,876
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"37,768"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"9,228,984"
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,95
CSCI-SHU,308,1,Computer Networking,"Spathis,Promethee",11:15 AM,12:30 PM,MW,"68,055"
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:15 PM,6:05 PM,F,"5,405,728"
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:45 PM,6:00 PM,TR,"5,405,728"
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:15 PM,6:05 PM,F,"9,779,027"
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:45 PM,6:00 PM,TR,"9,779,027"
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:15 PM,6:05 PM,F,596
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:45 PM,6:00 PM,TR,596
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:15 PM,6:05 PM,F,"8,582"
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:45 PM,6:00 PM,TR,"8,582"
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:15 PM,6:05 PM,F,"629,829"
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:45 PM,6:00 PM,TR,"629,829"
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:15 PM,6:05 PM,F,95
CSCI-SHU,350,1,Embedded Computer Systems,"Corcolle,Romain",4:45 PM,6:00 PM,TR,95
CSCI-SHU,410,1,Software Engineering,"Xu,Lihua",9:45 AM,11:35 AM,MW,"9,670,886"
CSCI-SHU,410,1,Software Engineering,"Xu,Lihua",9:45 AM,11:35 AM,MW,"3,362"
CSCI-SHU,410,1,Software Engineering,"Xu,Lihua",9:45 AM,11:35 AM,MW,"98,287"
CSCI-SHU,410,1,Software Engineering,"Xu,Lihua",9:45 AM,11:35 AM,MW,"3,290,595"
CSCI-SHU,410,1,Software Engineering,"Xu,Lihua",9:45 AM,11:35 AM,MW,333
CSCI-SHU,410,1,Software Engineering,"Xu,Lihua",9:45 AM,11:35 AM,MW,"9,655,684"
CSCI-SHU,420,1,Computer Science Senior Project,"Marin,Olivier Gilles",6:45 PM,9:15 PM,T,"5,448,724"
CSCI-SHU,420,1,Computer Science Senior Project,"Marin,Olivier Gilles",6:45 PM,9:15 PM,T,"5,029,482"
CSCI-SHU,420,1,Computer Science Senior Project,"Marin,Olivier Gilles",6:45 PM,9:15 PM,T,"28,045"
CSCI-SHU,420,1,Computer Science Senior Project,"Marin,Olivier Gilles",6:45 PM,9:15 PM,T,"9,479,437"
CSCI-SHU,420,1,Computer Science Senior Project,"Marin,Olivier Gilles",6:45 PM,9:15 PM,T,"865,283"
